CMX1310,ウエルネス福祉論,濁川　孝志,春・月・１ N333,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA070&value(crclumcd)=
CMB2310,社会福祉援助技術演習１,富田　文子,秋・月・４ N336,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB686&value(crclumcd)=
CMB2110,社会福祉援助技術論３,諏訪　茂樹,秋・月・４ N333,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB293&value(crclumcd)=
,精神保健福祉援助演習１,大山　早紀子,秋・月・４ N238,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB695&value(crclumcd)=
,コミュニティ福祉学入門,河東　仁木下　武徳藤井　敦史原田　晃樹権　安理原田　峻外山　公美北島　健一空閑　厚樹熊上　崇坂無　淳,秋・月・４ N431,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA010&value(crclumcd)=
,日本史１,茶谷　誠一,春・月・４ N311,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=HX241&value(crclumcd)=
CMX1610,日本史１,茶谷　誠一,春・月・４ N311,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA511&value(crclumcd)=
,日本史２,茶谷　誠一,秋・月・４ N311,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=HX242&value(crclumcd)=
CMX1610,日本史２,茶谷　誠一,秋・月・４ N311,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA512&value(crclumcd)=
CMB2320,精神保健福祉援助演習（基礎）,大山　早紀子,秋・月・４ N238秋・月・５ N238,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB620&value(crclumcd)=
CMB2230,医療福祉論,保正　友子,春・月・５ N313,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB260&value(crclumcd)=
CMB2310,社会福祉援助技術演習２,田村　芳香,秋・月・５ N236,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB781&value(crclumcd)=
CMB2310,社会福祉援助技術演習２,土居　恵孝,秋・月・５ N237,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB782&value(crclumcd)=
CMB2310,社会福祉援助技術演習２,岡田　哲郎,秋・月・５ N245,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB783&value(crclumcd)=
CMB2310,社会福祉援助技術演習２,柴崎　祐美,秋・月・５ N849,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB784&value(crclumcd)=
CMB2310,社会福祉援助技術演習２,岡　桃子,秋・月・５ N247,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB785&value(crclumcd)=
CMB2310,社会福祉援助技術演習２,富田　文子,秋・月・５ N336,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB786&value(crclumcd)=
,精神保健福祉援助演習２,大山　早紀子,秋・月・５ N238,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB696&value(crclumcd)=
CMX1110,ノーマライゼーション論,結城　俊哉,春・月・５ N333,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA025&value(crclumcd)=
CMX2200,ファシリテーション論,未定（コミ）,秋・月・５ N854,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA283&value(crclumcd)=
,福祉カウンセリング入門,熊上　崇,春・火・１ N214,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB275&value(crclumcd)=
CMB1240,福祉機器論,鈴木　真,春・火・１ N852,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB120&value(crclumcd)=
CMB3150,老年臨床心理学,内藤　佳津雄,春・火・１ N323,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB345&value(crclumcd)=
CMX3200,アジアの宗教と文化,河東　仁,春・火・１ N213,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA454&value(crclumcd)=
,公衆衛生学,神野　宏司,春・火・１ N311,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA473&value(crclumcd)=
,死生学,河東　仁,春・火・１ N213,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA453&value(crclumcd)=
,宗教心理学,河東　仁,秋・火・１ N431,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA263&value(crclumcd)=
CMX1300,生涯スポーツ論,菊　幸一,春・火・１ N851,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA096&value(crclumcd)=
CMX2200,人間心理の深層,河東　仁,秋・火・１ N431,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA265&value(crclumcd)=
,臨床社会学,三本松　政之,秋・火・１ N215,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA180&value(crclumcd)=
CMB2250,家族臨床心理学,加藤　尚子,春・火・２ N212,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB270&value(crclumcd)=
CMB3210,司法福祉論,小長井　賀與,春・火・２ N323,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB335&value(crclumcd)=
CMX2110,高齢社会システム論,安藤　孝敏,秋・火・２ N8B1,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA139&value(crclumcd)=
CMX2110,老年学,安藤　孝敏,秋・火・２ N8B1,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA137&value(crclumcd)=
,※（社会福祉・精神保健福祉）援助技術総論,角田　慰子,春・火・３ N333,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB125&value(crclumcd)=
CMB1110,社会福祉援助技術論１,角田　慰子,春・火・３ N333,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB127&value(crclumcd)=
CMB1110,ソーシャルワーク論２,松山　真,秋・火・３ N311,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB155&value(crclumcd)=
CMB3150,リハビリテーション論,大橋　幸子,秋・火・３ N421,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB340&value(crclumcd)=
,外国史１,坪井　祐司,春・火・３ N8B1,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=HX251&value(crclumcd)=
CMX1610,外国史１,坪井　祐司,春・火・３ N8B1,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA513&value(crclumcd)=
,外国史２,坪井　祐司,秋・火・３ N312,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=HX252&value(crclumcd)=
CMX1610,外国史２,坪井　祐司,秋・火・３ N312,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA514&value(crclumcd)=
,グループダイナミックス,中江　須美子,秋・火・３ N851,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA442&value(crclumcd)=
CMX2403,グローバル社会で活躍するための英語１,山口　綾乃,春・火・３ N433,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA256&value(crclumcd)=
CMX2403,グローバル社会で活躍するための英語２,山口　綾乃,秋・火・３ N342,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA257&value(crclumcd)=
CMB2901,英語で学ぶ海外の福祉の現状,山口　綾乃,秋・火・４ N342,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB297&value(crclumcd)=
CMB2903,海外留学・海外インターン英語（福祉系）,山口　綾乃,春・火・４ N433,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB296&value(crclumcd)=
CMB2140,児童福祉実践論,山田　勝美,秋・火・４ N313,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB110&value(crclumcd)=
CMB3250,メンタルマネジメント,北見　由奈,春・火・４ N431,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB395&value(crclumcd)=
CMX2110,障害学入門,堀越　喜晴,春・火・４ N312,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA141&value(crclumcd)=
CMB2220,精神医学１,竹林　裕直,春・火・４ N212春・火・５ N212,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB241&value(crclumcd)=
CMB2220,精神医学２,竹林　裕直,秋・火・４ N212秋・火・５ N212,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB242&value(crclumcd)=
CMB2210,児童福祉論,山田　勝美,春・火・５ N331,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB105&value(crclumcd)=
CMX1200,キャリア形成論２,菊池　宏子,秋・火・５ N323,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA037&value(crclumcd)=
CMX1190,社会調査法,坂田　大輔,秋・火・５ N431,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA090&value(crclumcd)=
,地理学１,中山　大地,春・火・５ N851,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=HX231&value(crclumcd)=
CMX1610,地理学１,中山　大地,春・火・５ N851,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA509&value(crclumcd)=
,地理学２,中山　大地,秋・火・５ N311,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=HX232&value(crclumcd)=
CMX1610,地理学２,中山　大地,秋・火・５ N311,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA510&value(crclumcd)=
CMX1110,福祉文化論,結城　俊哉,秋・火・５ N333,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA095&value(crclumcd)=
CMB3120,精神科リハビリテーション学２,鈴木　あおい,春・水・１ N321,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB385&value(crclumcd)=
,地域福祉論,西田　恵子,春・水・１ N331,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB225&value(crclumcd)=
CMB2230,地域福祉論１,西田　恵子,春・水・１ N331,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB226&value(crclumcd)=
CMX2210,いのちの倫理学,空閑　厚樹,秋・水・１ N333,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA101&value(crclumcd)=
CMX1190,社会調査法,原田　峻,秋・水・１ N311,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA091&value(crclumcd)=
,生命倫理,空閑　厚樹,秋・水・１ N333,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA100&value(crclumcd)=
CMX2310,発育・発達・加齢論,石渡　貴之,秋・水・１ N8B1,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA273&value(crclumcd)=
,福祉人間学,空閑　厚樹,春・水・１ N323,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA325&value(crclumcd)=
CMC3010,インターンシップ,外山　公美,通年・水・２ N342,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB501&value(crclumcd)=
CMC3010,インターンシップ,藤井　敦史小長井　賀與,通年・水・２ N346,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB502&value(crclumcd)=
CMC3010,インターンシップ,結城　俊哉,通年・水・２ N847,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB503&value(crclumcd)=
CMC3010,インターンシップ,石渡　貴之,通年・水・２ N853,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB504&value(crclumcd)=
CMC3010,インターンシップ,今西　平,通年・水・２ N345,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB505&value(crclumcd)=
CMC3010,インターンシップ,山口　綾乃,通年・水・２ N341,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB506&value(crclumcd)=
CMB1390,基礎演習,柴崎　祐美,春・水・２ N236,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB051&value(crclumcd)=
CMB1390,基礎演習,岡田　哲郎,春・水・２ N237,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB052&value(crclumcd)=
CMB1390,基礎演習,大山　早紀子,春・水・２ N238,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB053&value(crclumcd)=
CMB1390,基礎演習,長倉　真寿美,春・水・２ N245,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB054&value(crclumcd)=
CMB1390,基礎演習,岡　桃子,春・水・２ N246,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB055&value(crclumcd)=
CMB1390,基礎演習,富田　文子,春・水・２ N247,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB056&value(crclumcd)=
CMB1390,基礎演習,西田　恵子,春・水・２ N248,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB057&value(crclumcd)=
CMB1390,基礎演習,平野　方紹,春・水・２ N225,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB058&value(crclumcd)=
CMB1230,現代社会と福祉２,平野　方紹,秋・水・２ N333,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB160&value(crclumcd)=
,社会福祉原論,平野　方紹,秋・水・２ N333,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB300&value(crclumcd)=
CMB1230,社会理論と社会システム,片桐　正善,秋・水・２ N323,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB175&value(crclumcd)=
CMB1230,心理学理論と心理的支援,菊池　礼子,秋・水・２ N311,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB170&value(crclumcd)=
CMB2120,精神科リハビリテーション学１,岡本　和子,秋・水・２ N212,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB380&value(crclumcd)=
CMB2220,精神保健福祉論２,赤畑　淳,秋・水・２ N213,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB252&value(crclumcd)=
CMX1610,経済学,石井　優子,春・水・２ N421,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA504&value(crclumcd)=
CMX2500,情報処理３,番匠　一雅,春・水・２ N821,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA121&value(crclumcd)=
CMX2500,情報処理４,番匠　一雅,秋・水・２ N821,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA122&value(crclumcd)=
,経済学,石井　優子,春・水・２ N421,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=HX190&value(crclumcd)=
CMB3140,ケアマネジメント論,長倉　真寿美,春・水・３ N331,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB330&value(crclumcd)=
CMB2140,高齢者福祉実践論,長倉　真寿美,秋・水・３ N214,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB215&value(crclumcd)=
CMB2120,精神保健福祉援助技術各論２,赤畑　淳,秋・水・３ N213,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB375&value(crclumcd)=
CMB2310,福祉ワークショップ,柴崎　祐美,春・水・３ N236,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB071&value(crclumcd)=
CMB2310,福祉ワークショップ,岡田　哲郎,春・水・３ N237,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB072&value(crclumcd)=
CMB2310,福祉ワークショップ,大山　早紀子,春・水・３ N238,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB073&value(crclumcd)=
CMB2310,福祉ワークショップ,岡　桃子,春・水・３ N246,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB074&value(crclumcd)=
CMB2310,福祉ワークショップ,富田　文子,春・水・３ N247,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB075&value(crclumcd)=
CMB2310,福祉ワークショップ,赤畑　淳,春・水・３ N245,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB076&value(crclumcd)=
CMB2310,福祉ワークショップ,鈴木　啓晋,春・水・３ N422,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB077&value(crclumcd)=
CMB2310,福祉ワークショップ,唐木　理恵子,春・水・３ N225,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB078&value(crclumcd)=
CMB2310,福祉ワークショップ,山田　勝美,春・水・３ N226,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB079&value(crclumcd)=
CMB2310,福祉ワークショップ,福本　麻紀,春・水・３ N227,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB080&value(crclumcd)=
CMX2200,地域コミュニティと生協,北島　健一,秋・水・３ N854,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA285&value(crclumcd)=
CMX3310,リスクマネジメント論,石山　信男,春・水・３ N311,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA474&value(crclumcd)=
,社会学１,入江　公康,春・水・４ N8B1,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=HX213&value(crclumcd)=
CMX1690,社会学１,入江　公康,春・水・４ N8B1,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA505&value(crclumcd)=
,社会学２,入江　公康,秋・水・４ N8B1,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=HX214&value(crclumcd)=
CMX1690,社会学２,入江　公康,秋・水・４ N8B1,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA506&value(crclumcd)=
CMB2140,介護技術論,笈沼　典子,秋・水・５ N215,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB235&value(crclumcd)=
CMX1210,人権論,柳原　由以,秋・水・５ N851,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA092&value(crclumcd)=
,権利擁護と成年後見制度,飯村　史恵,春・木・１ N214,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB290&value(crclumcd)=
CMB3250,雇用と福祉,北島　健一,秋・木・１ N333,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB393&value(crclumcd)=
CMB2230,社会保障論,芝田　英昭,秋・木・１ N311,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB295&value(crclumcd)=
,社会保障論２,芝田　英昭,秋・木・１ N311,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA222&value(crclumcd)=
CMX1680,生涯学習概論１,小川　誠子,春・木・１ N311,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA516&value(crclumcd)=
CMX1680,生涯学習概論２,小川　誠子,秋・木・１ N323,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA517&value(crclumcd)=
CMX3110,セクソロジー,艮　香織,秋・木・１ N431,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA275&value(crclumcd)=
,生涯学習概論１,小川　誠子,春・木・１ N311,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=HX271&value(crclumcd)=
,生涯学習概論２,小川　誠子,秋・木・１ N323,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=HX272&value(crclumcd)=
CMB1230,医学概論,本田　宏,春・木・２ N851,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB135&value(crclumcd)=
CMB3250,家族援助論,熊上　崇,秋・木・２ N8B1,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB392&value(crclumcd)=
,社会福祉施設経営論,飯村　史恵,秋・木・２ N431,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB315&value(crclumcd)=
CMB1230,社会福祉法制,濱畑　芳和,秋・木・２ N333,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB180&value(crclumcd)=
,社会福祉法制,濱畑　芳和,秋・木・２ N333,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB200&value(crclumcd)=
CMB3220,精神保健学２,上田　将史,秋・木・２ N212,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB372&value(crclumcd)=
CMB2250,福祉環境論,伊藤　朱子,春・木・２ N213,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB255&value(crclumcd)=
CMB3210,福祉マネジメント論,飯村　史恵,秋・木・２ N431,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IB316&value(crclumcd)=
CMX2110,家族社会学,三具　淳子,春・木・２ N313,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA151&value(crclumcd)=
CMX1100,キャリア形成論１,奥田　亜由子,秋・木・２ N311,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA036&value(crclumcd)=
CMX1210,現代キリスト教人間学,賈　晶淳,春・木・２ N421,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA076&value(crclumcd)=
CMX1680,社会教育施設論１,小川　誠子,春・木・２ N311,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA518&value(crclumcd)=
CMX1680,社会教育施設論２,小川　誠子,秋・木・２ N323,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA519&value(crclumcd)=
CMX1190,社会保障総論,芝田　英昭,春・木・２ N8B1,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA097&value(crclumcd)=
,社会保障総論,芝田　英昭,春・木・２ N8B1,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA223&value(crclumcd)=
,社会保障論１,芝田　英昭,春・木・２ N8B1,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA221&value(crclumcd)=
CMX1610,政治学,笠井　昭文,秋・木・２ N851,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA503&value(crclumcd)=
,地誌学,中牧　崇,春・木・２ N312,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=HX260&value(crclumcd)=
CMX1610,地誌学,中牧　崇,春・木・２ N312,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA515&value(crclumcd)=
CMX2200,ライフサイクルの心理学,木内　理恵,春・木・２ N431,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=IA284&value(crclumcd)=
,社会教育施設論１,小川　誠子,春・木・２ N311,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=HX281&value(crclumcd)=
,社会教育施設論２,小川　誠子,秋・木・２ N323,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=HX282&value(crclumcd)=
